Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2023-01-11 15:29:27,"YG Session A",28m,"Squat (Barbell)",1,10.0,9.0,0,0.0,
2023-01-11 15:29:27,"YG Session A",28m,"Squat (Barbell)",2,20.0,6.0,0,0.0,
2023-01-11 15:29:27,"YG Session A",28m,"Squat (Barbell)",3,30.0,3.0,0,0.0,
2023-01-11 15:29:27,"YG Session A",28m,"Squat (Barbell)",4,40.0,1.0,0,0.0,
2023-01-11 15:29:27,"YG Session A",28m,"Bench Press (Barbell)",1,20.0,9.0,0,0.0,
2023-01-11 15:29:27,"YG Session A",28m,"Bench Press (Barbell)",2,25.0,6.0,0,0.0,
2023-01-11 15:29:27,"YG Session A",28m,"Bench Press (Barbell)",3,35.0,3.0,0,0.0,
2023-01-11 15:29:27,"YG Session A",28m,"Bench Press (Barbell)",4,40.0,1.0,0,0.0,
2023-01-19 11:20:35,"Morning Workout",29m,"Chin Up",1,50.0,9.0,0,0.0,
2023-01-19 11:20:35,"Morning Workout",29m,"Chin Up",2,60.0,6.0,0,0.0,
2023-01-19 11:20:35,"Morning Workout",29m,"Chin Up",3,65.0,3.0,0,0.0,
2023-01-19 11:20:35,"Morning Workout",29m,"Chin Up",4,70.0,1.0,0,0.0,
2023-01-19 11:20:35,"Morning Workout",29m,"Deadlift (Barbell)",1,60.0,9.0,0,0.0,
2023-01-19 11:20:35,"Morning Workout",29m,"Deadlift (Barbell)",2,65.0,3.0,0,0.0,
2023-01-19 11:20:35,"Morning Workout",29m,"Deadlift (Barbell)",3,75.0,3.0,0,0.0,
2023-01-19 11:20:35,"Morning Workout",29m,"Deadlift (Barbell)",4,80.0,1.0,0,0.0,
2023-01-25 15:11:54,"Afternoon Workout",44m,"Strict Military Press (Barbell)",1,20.0,9.0,0,0.0,
2023-01-25 15:11:54,"Afternoon Workout",44m,"Strict Military Press (Barbell)",2,25.0,6.0,0,0.0,
2023-01-25 15:11:54,"Afternoon Workout",44m,"Strict Military Press (Barbell)",3,30.0,3.0,0,0.0,
2023-01-25 15:11:54,"Afternoon Workout",44m,"Strict Military Press (Barbell)",4,35.0,1.0,0,0.0,
2023-01-25 15:11:54,"Afternoon Workout",44m,"Hip Thrust (Barbell)",1,45.0,15.0,0,0.0,
2023-01-25 15:11:54,"Afternoon Workout",44m,"Hip Thrust (Barbell)",2,65.0,10.0,0,0.0,
2023-01-25 15:11:54,"Afternoon Workout",44m,"Hip Thrust (Barbell)",3,85.0,5.0,0,0.0,
2023-01-25 15:11:54,"Afternoon Workout",44m,"Hip Thrust (Barbell)",4,35.0,20.0,0,0.0,
2023-01-27 10:50:54,"Morning Workout",33m,"Squat (Barbell)",1,10.0,10.0,0,0.0,
2023-01-27 10:50:54,"Morning Workout",33m,"Squat (Barbell)",2,20.0,7.0,0,0.0,
2023-01-27 10:50:54,"Morning Workout",33m,"Squat (Barbell)",3,30.0,4.0,0,0.0,
2023-01-27 10:50:54,"Morning Workout",33m,"Squat (Barbell)",4,40.0,3.0,0,0.0,
2023-01-27 10:50:54,"Morning Workout",33m,"Bench Press (Barbell)",1,20.0,11.0,0,0.0,
2023-01-27 10:50:54,"Morning Workout",33m,"Bench Press (Barbell)",2,25.0,9.0,0,0.0,
2023-01-27 10:50:54,"Morning Workout",33m,"Bench Press (Barbell)",3,35.0,4.0,0,0.0,
2023-01-27 10:50:54,"Morning Workout",33m,"Bench Press (Barbell)",4,40.0,1.0,0,0.0,
2023-01-31 15:31:29,"Afternoon Workout",19m,"Deadlift (Barbell)",1,60.0,10.0,0,0.0,
2023-01-31 15:31:29,"Afternoon Workout",19m,"Deadlift (Barbell)",2,65.0,6.0,0,0.0,
2023-01-31 15:31:29,"Afternoon Workout",19m,"Deadlift (Barbell)",3,75.0,3.0,0,0.0,
2023-01-31 15:31:29,"Afternoon Workout",19m,"Deadlift (Barbell)",4,80.0,1.0,0,0.0,
2023-01-31 15:31:29,"Afternoon Workout",19m,"Chin Up",1,50.0,10.0,0,0.0,
2023-01-31 15:31:29,"Afternoon Workout",19m,"Chin Up",2,60.0,7.0,0,0.0,
2023-01-31 15:31:29,"Afternoon Workout",19m,"Chin Up",3,65.0,3.0,0,0.0,
2023-01-31 15:31:29,"Afternoon Workout",19m,"Chin Up",4,70.0,2.0,0,0.0,
2023-02-02 15:10:22,"Afternoon Workout",37m,"Strict Military Press (Barbell)",1,20.0,11.0,0,0.0,
2023-02-02 15:10:22,"Afternoon Workout",37m,"Strict Military Press (Barbell)",2,25.0,6.0,0,0.0,
2023-02-02 15:10:22,"Afternoon Workout",37m,"Strict Military Press (Barbell)",3,30.0,3.0,0,0.0,
2023-02-02 15:10:22,"Afternoon Workout",37m,"Strict Military Press (Barbell)",4,35.0,1.0,0,0.0,
2023-02-02 15:10:22,"Afternoon Workout",37m,"Hip Thrust (Barbell)",1,45.0,16.0,0,0.0,
2023-02-02 15:10:22,"Afternoon Workout",37m,"Hip Thrust (Barbell)",2,65.0,11.0,0,0.0,
2023-02-02 15:10:22,"Afternoon Workout",37m,"Hip Thrust (Barbell)",3,85.0,6.0,0,0.0,
2023-02-02 15:10:22,"Afternoon Workout",37m,"Hip Thrust (Barbell)",4,35.0,20.0,0,0.0,
2023-02-22 15:28:03,"Afternoon Workout",23m,"Squat (Barbell)",1,10.0,11.0,0,0.0,
2023-02-22 15:28:03,"Afternoon Workout",23m,"Squat (Barbell)",2,20.0,8.0,0,0.0,
2023-02-22 15:28:03,"Afternoon Workout",23m,"Squat (Barbell)",3,30.0,5.0,0,0.0,
2023-02-22 15:28:03,"Afternoon Workout",23m,"Squat (Barbell)",4,40.0,4.0,0,0.0,
2023-02-22 15:28:03,"Afternoon Workout",23m,"Chin Up",1,50.0,11.0,0,0.0,
2023-02-22 15:28:03,"Afternoon Workout",23m,"Chin Up",2,60.0,8.0,0,0.0,
2023-02-22 15:28:03,"Afternoon Workout",23m,"Chin Up",3,65.0,3.0,0,0.0,
2023-02-22 15:28:03,"Afternoon Workout",23m,"Chin Up",4,70.0,2.0,0,0.0,
2023-02-27 17:19:47,"Afternoon Workout",40m,"Bench Press (Barbell)",1,20.0,13.0,0,0.0,
2023-02-27 17:19:47,"Afternoon Workout",40m,"Bench Press (Barbell)",2,25.0,12.0,0,0.0,
2023-02-27 17:19:47,"Afternoon Workout",40m,"Bench Press (Barbell)",3,35.0,5.0,0,0.0,
2023-02-27 17:19:47,"Afternoon Workout",40m,"Bench Press (Barbell)",4,40.0,1.0,0,0.0,
2023-02-27 17:19:47,"Afternoon Workout",40m,"Deadlift (Barbell)",1,60.0,11.0,0,0.0,
2023-02-27 17:19:47,"Afternoon Workout",40m,"Deadlift (Barbell)",2,65.0,7.0,0,0.0,
2023-02-27 17:19:47,"Afternoon Workout",40m,"Deadlift (Barbell)",3,75.0,4.0,0,0.0,
2023-02-27 17:19:47,"Afternoon Workout",40m,"Deadlift (Barbell)",4,80.0,2.0,0,0.0,
2023-03-08 15:18:55,"Afternoon Workout",19m,"Strict Military Press (Barbell)",1,20.0,12.0,0,0.0,
2023-03-08 15:18:55,"Afternoon Workout",19m,"Strict Military Press (Barbell)",2,25.0,8.0,0,0.0,
2023-03-08 15:18:55,"Afternoon Workout",19m,"Strict Military Press (Barbell)",3,30.0,4.0,0,0.0,
2023-03-08 15:18:55,"Afternoon Workout",19m,"Strict Military Press (Barbell)",4,35.0,1.0,0,0.0,
2023-03-14 07:18:36,"Early Morning Workout",36m,"Hip Thrust (Barbell)",1,45.0,17.0,0,0.0,
2023-03-14 07:18:36,"Early Morning Workout",36m,"Hip Thrust (Barbell)",2,65.0,12.0,0,0.0,
2023-03-14 07:18:36,"Early Morning Workout",36m,"Hip Thrust (Barbell)",3,85.0,7.0,0,0.0,
2023-03-14 07:18:36,"Early Morning Workout",36m,"Hip Thrust (Barbell)",4,45.0,22.0,0,0.0,
2023-03-14 07:18:36,"Early Morning Workout",36m,"Hip Thrust (Barbell)",5,105.0,5.0,0,0.0,
2023-03-14 07:18:36,"Early Morning Workout",36m,"Chin Up",1,50.0,12.0,0,0.0,
2023-03-14 07:18:36,"Early Morning Workout",36m,"Chin Up",2,60.0,9.0,0,0.0,
2023-03-14 07:18:36,"Early Morning Workout",36m,"Chin Up",3,65.0,4.0,0,0.0,
2023-03-14 07:18:36,"Early Morning Workout",36m,"Chin Up",4,70.0,3.0,0,0.0,
2023-03-20 17:11:50,"Afternoon Workout",53s,"Rowing (Machine)",1,0,0.0,500.0,184.0,
2023-03-20 17:19:19,"Afternoon Workout",35m,"Bench Press (Barbell)",1,20.0,16.0,0,0.0,
2023-03-20 17:19:19,"Afternoon Workout",35m,"Bench Press (Barbell)",2,25.0,14.0,0,0.0,
2023-03-20 17:19:19,"Afternoon Workout",35m,"Bench Press (Barbell)",3,35.0,5.0,0,0.0,
2023-03-20 17:19:19,"Afternoon Workout",35m,"Bench Press (Barbell)",4,40.0,1.0,0,0.0,
2023-05-22 13:55:00,"Comp Training ",26m,"Hanging Knee Raise",1,0,75.0,0,0.0,
2023-05-22 13:55:00,"Comp Training ",26m,"Goblet Squat (Kettlebell)",1,18.0,12.0,0,0.0,
2023-05-22 13:55:00,"Comp Training ",26m,"Goblet Squat (Kettlebell)",2,26.0,8.0,0,0.0,
2023-05-22 13:55:00,"Comp Training ",26m,"Goblet Squat (Kettlebell)",3,35.0,2.0,0,0.0,
2023-05-22 13:55:00,"Comp Training ",26m,"Bench Press (Barbell)",1,40.0,1.0,0,0.0,
2023-05-29 15:11:35,"Comp Training ",45m,"Hanging Knee Raise",1,0,89.0,0,0.0,
2023-05-29 15:11:35,"Comp Training ",45m,"Goblet Squat (Kettlebell)",1,18.0,20.0,0,0.0,
2023-05-29 15:11:35,"Comp Training ",45m,"Goblet Squat (Kettlebell)",2,26.0,12.0,0,0.0,
2023-05-29 15:11:35,"Comp Training ",45m,"Goblet Squat (Kettlebell)",3,35.0,5.0,0,0.0,
2023-05-29 15:11:35,"Comp Training ",45m,"Bench Press (Barbell)",1,20.0,20.0,0,0.0,
2023-05-29 15:11:35,"Comp Training ",45m,"Bench Press (Barbell)",2,25.0,15.0,0,0.0,
2023-05-29 15:11:35,"Comp Training ",45m,"Bench Press (Barbell)",3,35.0,4.0,0,0.0,
2023-06-05 15:17:53,"Comp Training ",34m,"Hanging Knee Raise",1,0,101.0,0,0.0,
2023-06-05 15:17:53,"Comp Training ",34m,"Goblet Squat (Kettlebell)",1,18.0,21.0,0,0.0,
2023-06-05 15:17:53,"Comp Training ",34m,"Goblet Squat (Kettlebell)",2,26.0,12.0,0,0.0,
2023-06-05 15:17:53,"Comp Training ",34m,"Goblet Squat (Kettlebell)",3,35.0,5.0,0,0.0,
2023-06-05 15:17:53,"Comp Training ",34m,"Bench Press (Barbell)",1,20.0,21.0,0,0.0,
2023-06-05 15:17:53,"Comp Training ",34m,"Bench Press (Barbell)",2,25.0,16.0,0,0.0,
2023-06-05 15:17:53,"Comp Training ",34m,"Bench Press (Barbell)",3,30.0,8.0,0,0.0,
2023-06-05 15:17:53,"Comp Training ",34m,"Bench Press (Barbell)",4,35.0,6.0,0,0.0,
2023-06-05 15:17:53,"Comp Training ",34m,"Bench Press (Barbell)",5,40.0,3.0,0,0.0,
2023-06-12 15:17:08,"Comp Training ",40m,"Hanging Knee Raise",1,0,107.0,0,0.0,
2023-06-12 15:17:08,"Comp Training ",40m,"Goblet Squat (Kettlebell)",1,18.0,21.0,0,0.0,
2023-06-12 15:17:08,"Comp Training ",40m,"Goblet Squat (Kettlebell)",2,26.0,12.0,0,0.0,
2023-06-12 15:17:08,"Comp Training ",40m,"Goblet Squat (Kettlebell)",3,35.0,5.0,0,0.0,
2023-06-12 15:17:08,"Comp Training ",40m,"Bench Press (Barbell)",1,20.0,21.0,0,0.0,
2023-06-12 15:17:08,"Comp Training ",40m,"Bench Press (Barbell)",2,25.0,20.0,0,0.0,
2023-06-12 15:17:08,"Comp Training ",40m,"Bench Press (Barbell)",3,30.0,10.0,0,0.0,
2023-06-12 15:17:08,"Comp Training ",40m,"Bench Press (Barbell)",4,35.0,8.0,0,0.0,
2023-06-12 15:17:08,"Comp Training ",40m,"Bench Press (Barbell)",5,40.0,3.0,0,0.0,
2023-06-12 15:17:08,"Comp Training ",40m,"Ball Slams",1,10.0,12.0,0,0.0,
2023-06-12 15:17:08,"Comp Training ",40m,"Rowing (Machine)",1,0,0.0,50.0,177.0,
2023-06-19 14:32:23,"Comp Training ",22m,"Goblet Squat (Kettlebell)",1,18.0,22.0,0,0.0,
2023-06-19 14:32:23,"Comp Training ",22m,"Goblet Squat (Kettlebell)",2,26.0,13.0,0,0.0,
2023-06-19 14:32:23,"Comp Training ",22m,"Goblet Squat (Kettlebell)",3,35.0,5.0,0,0.0,
2023-06-19 14:32:23,"Comp Training ",22m,"Bench Press (Barbell)",1,30.0,11.0,0,0.0,
2023-06-19 14:32:23,"Comp Training ",22m,"Bench Press (Barbell)",2,35.0,8.0,0,0.0,
2023-06-19 14:32:23,"Comp Training ",22m,"Ball Slams",1,101.0,15.0,0,0.0,
2023-06-29 10:51:58,"Comp Training 2",47m,"Hanging Knee Raise",1,0,107.0,0,0.0,
2023-07-10 10:33:48,"Comp Training ",28m,"Goblet Squat (Kettlebell)",1,26.0,14.0,0,0.0,
2023-07-10 10:33:48,"Comp Training ",28m,"Goblet Squat (Kettlebell)",2,35.0,7.0,0,0.0,
2023-07-10 10:33:48,"Comp Training ",28m,"Bench Press (Barbell)",1,30.0,13.0,0,0.0,
2023-07-10 10:33:48,"Comp Training ",28m,"Bench Press (Barbell)",2,35.0,8.0,0,0.0,
2023-07-10 10:33:48,"Comp Training ",28m,"Ball Slams",1,10.0,22.0,0,0.0,
2023-08-30 09:54:46,"Morning Workout",41m,"Goblet Squat (Kettlebell)",1,35.0,8.0,0,0.0,
2023-08-30 09:54:46,"Morning Workout",41m,"Goblet Squat (Kettlebell)",2,35.0,8.0,0,0.0,
2023-08-30 09:54:46,"Morning Workout",41m,"Goblet Squat (Kettlebell)",3,35.0,8.0,0,0.0,
2023-08-30 09:54:46,"Morning Workout",41m,"Rowing (Machine)",1,0,0.0,1000.0,394.0,
2023-09-04 14:18:15,"Comp Training ",40m,"Rowing (Machine)",1,0,0.0,500.0,186.0,
2023-09-04 14:18:15,"Comp Training ",40m,"Rowing (Machine)",2,0,0.0,500.0,178.0,
2023-09-04 14:18:15,"Comp Training ",40m,"Goblet Squat (Kettlebell)",1,35.0,9.0,0,0.0,
2023-09-04 14:18:15,"Comp Training ",40m,"Goblet Squat (Kettlebell)",2,35.0,9.0,0,0.0,
2023-09-04 14:18:15,"Comp Training ",40m,"Goblet Squat (Kettlebell)",3,35.0,9.0,0,0.0,
2023-09-04 14:18:15,"Comp Training ",40m,"Hanging Knee Raise",1,0,142.0,0,0.0,
2023-09-24 09:16:13,"Morning Workout",16m,"Rowing (Machine)",1,0,0.0,500.0,170.0,
2023-09-24 10:42:47,"Morning Workout",27m,"Rowing (Machine)",1,0,0.0,500.0,170.0,
2023-09-24 10:42:47,"Morning Workout",27m,"Hanging Knee Raise",1,0,151.0,0,0.0,
2023-09-24 10:42:47,"Morning Workout",27m,"Ball Slams",1,10.0,25.0,0,0.0,
2023-09-24 10:42:47,"Morning Workout",27m,"Goblet Squat (Kettlebell)",1,35.0,12.0,0,0.0,
2023-11-14 10:16:04,"Morning Workout",28m,"Strict Military Press (Barbell)",1,25.0,5.0,0,0.0,
2023-11-14 10:16:04,"Morning Workout",28m,"Strict Military Press (Barbell)",2,25.0,5.0,0,0.0,
2023-11-14 10:16:04,"Morning Workout",28m,"Strict Military Press (Barbell)",3,25.0,5.0,0,0.0,
2023-11-14 10:16:04,"Morning Workout",28m,"Squat (Barbell)",1,55.0,5.0,0,0.0,
2023-11-14 10:16:04,"Morning Workout",28m,"Squat (Barbell)",2,55.0,5.0,0,0.0,
2023-11-14 10:16:04,"Morning Workout",28m,"Squat (Barbell)",3,55.0,5.0,0,0.0,
2023-11-14 10:16:04,"Morning Workout",28m,"Chin Up",1,55.0,5.0,0,0.0,
2023-11-14 10:16:04,"Morning Workout",28m,"Chin Up",2,55.0,5.0,0,0.0,
2023-11-14 10:16:04,"Morning Workout",28m,"Chin Up",3,55.0,5.0,0,0.0,
2023-11-14 10:16:04,"Morning Workout",28m,"Chin Up",4,55.0,16.0,0,0.0,
2023-11-16 15:09:03,"Afternoon Workout",54m,"Deadlift (Barbell)",1,80.0,5.0,0,0.0,
2023-11-16 15:09:03,"Afternoon Workout",54m,"Deadlift (Barbell)",2,80.0,5.0,0,0.0,
2023-11-16 15:09:03,"Afternoon Workout",54m,"Deadlift (Barbell)",3,80.0,5.0,0,0.0,
2023-11-16 15:09:03,"Afternoon Workout",54m,"Bench Press (Barbell)",1,35.0,5.0,0,0.0,
2023-11-16 15:09:03,"Afternoon Workout",54m,"Bench Press (Barbell)",2,35.0,5.0,0,0.0,
2023-11-16 15:09:03,"Afternoon Workout",54m,"Bench Press (Barbell)",3,35.0,5.0,0,0.0,
2023-11-16 15:09:03,"Afternoon Workout",54m,"Hip Thrust (Barbell)",1,15.0,10.0,0,0.0,
2023-11-16 15:09:03,"Afternoon Workout",54m,"Hip Thrust (Barbell)",2,15.0,9.0,0,0.0,
2023-11-16 15:09:03,"Afternoon Workout",54m,"Hip Thrust (Barbell)",3,15.0,8.0,0,0.0,
2023-11-16 15:09:03,"Afternoon Workout",54m,"Hip Thrust (Barbell)",4,15.0,7.0,0,0.0,
2023-11-16 15:09:03,"Afternoon Workout",54m,"Hip Thrust (Barbell)",5,15.0,6.0,0,0.0,
2023-11-20 14:07:55,"Afternoon Workout",50m,"Strict Military Press (Barbell)",1,27.5,5.0,0,0.0,
2023-11-20 14:07:55,"Afternoon Workout",50m,"Strict Military Press (Barbell)",2,27.5,5.0,0,0.0,
2023-11-20 14:07:55,"Afternoon Workout",50m,"Strict Military Press (Barbell)",3,27.5,5.0,0,0.0,
2023-11-20 14:07:55,"Afternoon Workout",50m,"Squat (Barbell)",1,40.0,5.0,0,0.0,
2023-11-20 14:07:55,"Afternoon Workout",50m,"Squat (Barbell)",2,40.0,5.0,0,0.0,
2023-11-20 14:07:55,"Afternoon Workout",50m,"Squat (Barbell)",3,40.0,3.0,0,0.0,
2023-11-20 14:07:55,"Afternoon Workout",50m,"Chin Up",1,65.0,5.0,0,0.0,
2023-11-20 14:07:55,"Afternoon Workout",50m,"Chin Up",2,65.0,5.0,0,0.0,
2023-11-20 14:07:55,"Afternoon Workout",50m,"Chin Up",3,65.0,5.0,0,0.0,
